DateTime,pm10_standard,pm25_standard,pm100_standard,pm10_env,pm25_env,pm100_env,particles_03um,particles_05um,particles_10um,particles_25um,particles_50um,particles_100um,skip,checksum
2025-08-07 00:00:00.692072,5.00000,7.00000,8.00000,5.00000,7.00000,8.00000,1122.00000,306.00000,42.00000,2.00000,2.00000,2.00000,38656.00000,563.00000
2025-08-07 00:00:01.512338,5.00000,7.00000,7.00000,5.00000,7.00000,7.00000,1128.00000,312.00000,44.00000,0.00000,0.00000,0.00000,38656.00000,569.00000
2025-08-07 00:00:02.478730,5.00000,7.00000,7.00000,5.00000,7.00000,7.00000,1128.00000,312.00000,44.00000,0.00000,0.00000,0.00000,38656.00000,569.00000
2025-08-07 00:00:03.321113,5.00000,7.00000,7.00000,5.00000,7.00000,7.00000,1128.00000,312.00000,44.00000,0.00000,0.00000,0.00000,38656.00000,569.00000
2025-08-07 00:00:04.116759,5.00000,8.00000,8.00000,5.00000,8.00000,8.00000,1110.00000,306.00000,44.00000,4.00000,0.00000,0.00000,38656.00000,553.00000
2025-08-07 00:00:05.096025,5.00000,8.00000,8.00000,5.00000,8.00000,8.00000,1110.00000,306.00000,44.00000,4.00000,0.00000,0.00000,38656.00000,553.00000
2025-08-07 00:00:05.862916,5.00000,8.00000,8.00000,5.00000,8.00000,8.00000,1110.00000,306.00000,44.00000,4.00000,0.00000,0.00000,38656.00000,553.00000
2025-08-07 00:00:06.684596,4.00000,7.00000,7.00000,4.00000,7.00000,7.00000,984.00000,276.00000,46.00000,4.00000,0.00000,0.00000,38656.00000,648.00000
2025-08-07 00:00:07.662679,3.00000,6.00000,6.00000,3.00000,6.00000,6.00000,984.00000,276.00000,46.00000,4.00000,0.00000,0.00000,38656.00000,642.00000
2025-08-07 00:00:08.497680,3.00000,6.00000,6.00000,3.00000,6.00000,6.00000,984.00000,276.00000,46.00000,4.00000,0.00000,0.00000,38656.00000,642.00000
2025-08-07 00:00:09.295340,4.00000,7.00000,7.00000,4.00000,7.00000,7.00000,1056.00000,298.00000,48.00000,4.00000,0.00000,0.00000,38656.00000,489.00000
2025-08-07 00:00:10.275129,4.00000,7.00000,7.00000,4.00000,7.00000,7.00000,1056.00000,298.00000,48.00000,4.00000,0.00000,0.00000,38656.00000,489.00000
2025-08-07 00:00:11.045139,5.00000,8.00000,8.00000,5.00000,8.00000,8.00000,1056.00000,298.00000,48.00000,4.00000,0.00000,0.00000,38656.00000,495.00000
2025-08-07 00:00:11.862966,5.00000,8.00000,8.00000,5.00000,8.00000,8.00000,1068.00000,304.00000,42.00000,4.00000,0.00000,0.00000,38656.00000,507.00000
2025-08-07 00:00:12.841942,5.00000,8.00000,8.00000,5.00000,8.00000,8.00000,1068.00000,304.00000,42.00000,4.00000,0.00000,0.00000,38656.00000,507.00000
2025-08-07 00:00:13.656992,5.00000,8.00000,8.00000,5.00000,8.00000,8.00000,1068.00000,304.00000,42.00000,4.00000,0.00000,0.00000,38656.00000,507.00000
2025-08-07 00:00:14.470821,5.00000,7.00000,7.00000,5.00000,7.00000,7.00000,1056.00000,300.00000,44.00000,4.00000,0.00000,0.00000,38656.00000,489.00000
2025-08-07 00:00:15.448545,5.00000,7.00000,7.00000,5.00000,7.00000,7.00000,1056.00000,300.00000,44.00000,4.00000,0.00000,0.00000,38656.00000,489.00000
2025-08-07 00:00:16.218321,5.00000,7.00000,7.00000,5.00000,7.00000,7.00000,1056.00000,300.00000,44.00000,4.00000,0.00000,0.00000,38656.00000,489.00000
2025-08-07 00:00:17.063768,5.00000,8.00000,8.00000,5.00000,8.00000,8.00000,1074.00000,306.00000,38.00000,6.00000,0.00000,0.00000,38656.00000,513.00000
2025-08-07 00:00:18.015172,5.00000,8.00000,8.00000,5.00000,8.00000,8.00000,1074.00000,306.00000,38.00000,6.00000,0.00000,0.00000,38656.00000,513.00000
2025-08-07 00:00:18.839393,5.00000,8.00000,8.00000,5.00000,8.00000,8.00000,1074.00000,306.00000,38.00000,6.00000,0.00000,0.00000,38656.00000,513.00000
2025-08-07 00:00:19.638488,4.00000,7.00000,7.00000,4.00000,7.00000,7.00000,1056.00000,302.00000,42.00000,6.00000,0.00000,0.00000,38656.00000,489.00000
2025-08-07 00:00:20.639707,4.00000,7.00000,7.00000,4.00000,7.00000,7.00000,1056.00000,302.00000,42.00000,6.00000,0.00000,0.00000,38656.00000,489.00000
2025-08-07 00:00:21.455918,4.00000,7.00000,7.00000,4.00000,7.00000,7.00000,1056.00000,302.00000,42.00000,6.00000,0.00000,0.00000,38656.00000,489.00000
